customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,tenure_month,is_female,has_churned,has_phone,has_internet,has_internet_and_phone,service_type,partner_dependents,start_date,average_month,contract_type,phone_type,internet_type
2294-DMMUS,Female,0,Yes,Yes,2,1,0,Credit card (automatic),70.45,4300.45,No,61.04258339,61,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,1/3/2016,70.45,Month-to-Month,Two or More Lines,DSL
2294-SALNE,Male,0,Yes,Yes,1,2,1,Mailed check,86.8,1940.8,No,22.359447,22,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2019,86.8,1 Year,One Line,Fiber Optic
2296-DKZFP,Female,0,Yes,No,1,1,2,Bank transfer (automatic),71,4386.2,No,61.77746479,62,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,1/3/2016,71,2 Year,One Line,DSL
2300-RQGOI,Female,0,No,No,1,0,2,Mailed check,20.05,741.5,No,36.98254364,37,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,2/3/2018,20.05,2 Year,One Line,No Internet Service
2302-ANTDP,Female,1,Yes,No,2,2,0,Electronic check,117.45,5438.9,Yes,46.30821626,46,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,4/3/2017,117.45,Month-to-Month,Two or More Lines,Fiber Optic
2302-OUZXB,Male,0,Yes,No,2,1,2,Bank transfer (automatic),82.15,5784.3,No,70.41144248,70,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,4/3/2015,82.15,2 Year,Two or More Lines,DSL
2303-PJYHN,Female,0,Yes,No,1,0,0,Bank transfer (automatic),19.85,52,No,2.619647355,3,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,12/3/2020,19.85,Month-to-Month,One Line,No Internet Service
2305-MRGLV,Male,0,Yes,No,1,2,0,Bank transfer (automatic),76.55,2065.4,No,26.98105813,27,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,12/3/2018,76.55,Month-to-Month,One Line,Fiber Optic
2307-FYNNL,Male,1,No,No,2,2,2,Electronic check,109.05,7108.2,No,65.1829436,65,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2015,109.05,2 Year,Two or More Lines,Fiber Optic
2308-STERM,Female,0,No,No,1,0,0,Mailed check,19.4,61.05,No,3.146907216,3,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,11/3/2020,19.4,Month-to-Month,One Line,No Internet Service
2309-OSFEU,Male,0,No,No,0,1,0,Mailed check,33.9,298.45,Yes,8.803834808,9,FALSE,TRUE,FALSE,TRUE,FALSE,Internet Only,0,6/3/2020,33.9,Month-to-Month,No Phone Service,DSL
2311-QYMUQ,Female,0,Yes,Yes,1,2,0,Credit card (automatic),89.45,1430.25,Yes,15.98937954,16,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,11/3/2019,89.45,Month-to-Month,One Line,Fiber Optic
2314-TNDJQ,Female,0,Yes,Yes,0,1,2,Credit card (automatic),55.65,3880.05,No,69.72237197,70,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,5/3/2015,55.65,2 Year,No Phone Service,DSL
2316-ESMLS,Female,0,Yes,Yes,0,1,1,Credit card (automatic),33.15,444.75,No,13.41628959,13,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,1/3/2020,33.15,1 Year,No Phone Service,DSL
2320-JRSDE,Female,0,Yes,Yes,1,0,0,Electronic check,19.9,19.9,Yes,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,Phone Only,3,1/3/2021,19.9,Month-to-Month,One Line,No Internet Service
2320-SLKMB,Female,0,No,No,0,1,0,Credit card (automatic),44.45,1183.8,No,26.63217098,27,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,12/3/2018,44.45,Month-to-Month,No Phone Service,DSL
2320-TZRRH,Female,0,No,No,1,0,1,Mailed check,19.5,403.15,No,20.67435897,21,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,6/3/2019,19.5,1 Year,One Line,No Internet Service
2320-YKQBO,Female,0,No,No,1,0,0,Mailed check,19.3,144.95,No,7.510362694,8,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,7/3/2020,19.3,Month-to-Month,One Line,No Internet Service
2321-OMBXY,Female,0,Yes,Yes,1,1,1,Credit card (automatic),80.3,3058.65,Yes,38.09028643,38,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,12/3/2017,80.3,1 Year,One Line,DSL
2322-VCZHZ,Male,1,Yes,No,1,2,0,Electronic check,90,2024.1,No,22.49,22,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,4/3/2019,90,Month-to-Month,One Line,Fiber Optic
2323-ARSVR,Male,0,Yes,No,1,2,2,Electronic check,111.05,7321.05,No,65.92570914,66,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,9/3/2015,111.05,2 Year,One Line,Fiber Optic
2324-AALNO,Female,0,No,No,2,0,1,Bank transfer (automatic),24.55,1203.95,No,49.0407332,49,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,1/3/2017,24.55,1 Year,Two or More Lines,No Internet Service
2324-EFHVG,Male,0,No,No,2,2,2,Bank transfer (automatic),104.4,6692.65,No,64.10584291,64,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,10/3/2015,104.4,2 Year,Two or More Lines,Fiber Optic
2325-NBPZG,Female,0,No,No,1,2,0,Electronic check,74.55,233.65,No,3.134138162,3,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,11/3/2020,74.55,Month-to-Month,One Line,Fiber Optic
2325-WINES,Female,0,No,No,2,2,1,Credit card (automatic),104.05,3416.85,No,32.83853916,33,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,6/3/2018,104.05,1 Year,Two or More Lines,Fiber Optic
2325-ZUSFD,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),70.1,3913.3,Yes,55.82453638,56,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,7/3/2016,70.1,1 Year,One Line,DSL
2330-PQGDQ,Male,0,Yes,Yes,2,2,1,Bank transfer (automatic),84.2,4299.75,No,51.06591449,51,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,11/3/2016,84.2,1 Year,Two or More Lines,Fiber Optic
2332-EFBJY,Male,0,No,No,1,0,0,Mailed check,19.7,342.4,Yes,17.38071066,17,FALSE,TRUE,TRUE,FALSE,TRUE,Phone Only,0,9/3/2019,19.7,Month-to-Month,One Line,No Internet Service
2332-TODQS,Female,0,No,No,2,0,1,Credit card (automatic),25.05,1171.5,No,46.76646707,47,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,4/3/2017,25.05,1 Year,Two or More Lines,No Internet Service
2333-KWEWW,Male,0,No,No,1,0,2,Credit card (automatic),20.05,388.6,No,19.38154613,19,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,7/3/2019,20.05,2 Year,One Line,No Internet Service
2335-GSODA,Male,0,No,Yes,0,1,2,Mailed check,40.1,857.75,No,21.39027431,21,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,2,5/3/2019,40.1,2 Year,No Phone Service,DSL
2338-BQEZT,Female,0,No,No,1,1,0,Credit card (automatic),50.55,2832.75,No,56.03857567,56,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,6/3/2016,50.55,Month-to-Month,One Line,DSL
2342-CKIAO,Female,0,No,No,1,0,0,Mailed check,20.3,41.2,No,2.02955665,2,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,12/3/2020,20.3,Month-to-Month,One Line,No Internet Service
2344-JMOGN,Male,0,Yes,No,1,2,0,Mailed check,94.85,890.6,Yes,9.389562467,9,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,5/3/2020,94.85,Month-to-Month,One Line,Fiber Optic
2346-CZYIL,Male,0,No,No,1,0,2,Credit card (automatic),20.35,531.6,No,26.12285012,26,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,12/3/2018,20.35,2 Year,One Line,No Internet Service
2346-DJQTB,Female,0,No,No,0,1,0,Electronic check,24.15,812.5,No,33.64389234,34,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,5/3/2018,24.15,Month-to-Month,No Phone Service,DSL
2346-LOCWC,Female,0,Yes,Yes,1,0,2,Credit card (automatic),20.5,1191.4,No,58.11707317,58,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,4/3/2016,20.5,2 Year,One Line,No Internet Service
2347-WKKAE,Male,0,Yes,No,2,2,0,Electronic check,94.4,4014.6,No,42.52754237,43,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,8/3/2017,94.4,Month-to-Month,Two or More Lines,Fiber Optic
2348-KCJLT,Female,0,Yes,No,1,1,1,Mailed check,61.5,2722.2,No,44.26341463,44,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,6/3/2017,61.5,1 Year,One Line,DSL
2351-BKRZW,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),75.2,3254.35,No,43.27593085,43,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,7/3/2017,75.2,2 Year,One Line,DSL
2351-RRBUE,Female,0,Yes,Yes,1,0,1,Mailed check,20.65,134.05,No,6.491525424,6,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,8/3/2020,20.65,1 Year,One Line,No Internet Service
2357-COQEK,Female,1,No,No,2,2,0,Electronic check,103.3,2890.65,Yes,27.98305905,28,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,11/3/2018,103.3,Month-to-Month,Two or More Lines,Fiber Optic
2359-KLTEK,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),94.9,3848,No,40.54794521,41,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,10/3/2017,94.9,Month-to-Month,One Line,Fiber Optic
2359-KMGLI,Male,0,No,No,2,2,0,Electronic check,80.25,1861.5,Yes,23.19626168,23,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,3/3/2019,80.25,Month-to-Month,Two or More Lines,Fiber Optic
2359-QWQUL,Female,0,Yes,No,1,2,1,Credit card (automatic),104.7,4134.85,Yes,39.49235912,39,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,11/3/2017,104.7,1 Year,One Line,Fiber Optic
2360-RDGRO,Male,0,Yes,No,2,2,0,Electronic check,104.25,6812.95,No,65.35203837,65,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,9/3/2015,104.25,Month-to-Month,Two or More Lines,Fiber Optic
2361-FJWNO,Male,0,No,No,0,1,1,Credit card (automatic),36,1382.9,No,38.41388889,38,FALSE,FALSE,FALSE,TRUE,FALSE,Internet Only,0,12/3/2017,36,1 Year,No Phone Service,DSL
2361-UPSND,Female,0,Yes,No,1,1,1,Mailed check,70.6,3231.05,No,45.76558074,46,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,5/3/2017,70.6,1 Year,One Line,DSL
2362-IBOOY,Male,0,No,No,2,2,0,Electronic check,84.75,3050.15,Yes,35.9899705,36,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,3/3/2018,84.75,Month-to-Month,Two or More Lines,Fiber Optic
2363-BJLSL,Male,0,No,No,1,1,0,Bank transfer (automatic),80.4,4981.15,No,61.95460199,62,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2016,80.4,Month-to-Month,One Line,DSL
2364-UFROM,Male,0,No,No,1,1,1,Electronic check,70.4,2044.75,No,29.04474432,29,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2018,70.4,1 Year,One Line,DSL
2368-GAKKQ,Female,0,No,No,2,2,2,Bank transfer (automatic),113.65,7939.25,No,69.85701716,70,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2015,113.65,2 Year,Two or More Lines,Fiber Optic
2369-FEVNO,Male,0,No,No,1,0,0,Mailed check,19.9,19.9,No,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,1/3/2021,19.9,Month-to-Month,One Line,No Internet Service
2369-UAPKZ,Male,0,No,No,2,2,0,Mailed check,104.1,541.9,Yes,5.205571566,5,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,9/3/2020,104.1,Month-to-Month,Two or More Lines,Fiber Optic
2371-JQHZZ,Male,0,Yes,No,2,2,0,Electronic check,93,2248.05,No,24.17258065,24,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2019,93,Month-to-Month,Two or More Lines,Fiber Optic
2371-JUNGC,Male,0,No,No,1,0,0,Mailed check,20.25,208,No,10.27160494,10,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,4/3/2020,20.25,Month-to-Month,One Line,No Internet Service
2371-KFUOG,Male,0,No,No,1,2,1,Bank transfer (automatic),99.15,5720.95,No,57.69994957,58,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,5/3/2016,99.15,1 Year,One Line,Fiber Optic
2372-HWUHI,Male,0,No,No,1,1,0,Electronic check,44.35,81.25,Yes,1.832018038,2,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,44.35,Month-to-Month,One Line,DSL
2373-NTKOD,Male,0,No,No,1,1,0,Electronic check,66.25,546.45,No,8.248301887,8,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,6/3/2020,66.25,Month-to-Month,One Line,DSL
2378-HTWFW,Male,1,No,No,2,2,0,Credit card (automatic),91,3180.5,No,34.95054945,35,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2018,91,Month-to-Month,Two or More Lines,Fiber Optic
2378-VTKDH,Male,1,Yes,No,2,2,0,Electronic check,104.35,6578.55,No,63.0431241,63,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,11/3/2015,104.35,Month-to-Month,Two or More Lines,Fiber Optic
2378-YIZKA,Female,0,Yes,Yes,1,1,2,Credit card (automatic),85,5607.75,No,65.97352941,66,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,9/3/2015,85,2 Year,One Line,DSL
2379-ENZGV,Male,0,No,No,1,2,0,Electronic check,84.85,523.5,Yes,6.169711255,6,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,8/3/2020,84.85,Month-to-Month,One Line,Fiber Optic
2379-GYFLQ,Male,0,No,No,2,2,1,Credit card (automatic),94.9,4422.95,No,46.60642782,47,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2017,94.9,1 Year,Two or More Lines,Fiber Optic
2380-DAMQP,Female,0,Yes,No,2,2,2,Electronic check,115.15,8349.7,No,72.51150673,73,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2015,115.15,2 Year,Two or More Lines,Fiber Optic
2382-BCKQJ,Female,0,No,Yes,2,2,1,Electronic check,100.15,6413.65,Yes,64.04043934,64,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,2,10/3/2015,100.15,1 Year,Two or More Lines,Fiber Optic
2384-OVPSA,Female,1,No,No,1,0,2,Mailed check,20.2,735.9,No,36.43069307,36,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,2/3/2018,20.2,2 Year,One Line,No Internet Service
2386-LAHRK,Male,0,No,No,1,1,0,Mailed check,53.5,53.5,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,53.5,Month-to-Month,One Line,DSL
2386-OWURY,Female,0,No,No,1,2,0,Electronic check,95.3,5817.7,No,61.04616999,61,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2016,95.3,Month-to-Month,One Line,Fiber Optic
2387-KDZQY,Male,0,No,No,1,0,1,Mailed check,20.1,279.5,No,13.90547264,14,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,1/3/2020,20.1,1 Year,One Line,No Internet Service
2388-LAESQ,Female,1,Yes,No,2,2,2,Bank transfer (automatic),114.85,8317.95,No,72.4244667,72,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,2/3/2015,114.85,2 Year,Two or More Lines,Fiber Optic
2391-IPLOP,Male,0,Yes,Yes,2,1,1,Electronic check,69.65,3442.15,No,49.4206748,49,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,1/3/2017,69.65,1 Year,Two or More Lines,DSL
2391-SOORI,Male,0,No,Yes,1,1,0,Electronic check,49.35,219.65,Yes,4.450861196,4,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,2,10/3/2020,49.35,Month-to-Month,One Line,DSL
2393-DIVAI,Female,0,No,No,1,0,0,Mailed check,20,61.7,No,3.085,3,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,11/3/2020,20,Month-to-Month,One Line,No Internet Service
2397-BRLOM,Male,1,Yes,Yes,1,2,0,Credit card (automatic),80.45,583.45,Yes,7.25233064,7,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,7/3/2020,80.45,Month-to-Month,One Line,Fiber Optic
2398-YPMUR,Female,1,Yes,No,1,2,0,Electronic check,70.15,916.75,Yes,13.0684248,13,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,1/3/2020,70.15,Month-to-Month,One Line,Fiber Optic
2400-FEQME,Male,0,Yes,Yes,1,0,2,Mailed check,20.5,1177.95,No,57.46097561,57,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,5/3/2016,20.5,2 Year,One Line,No Internet Service
2400-XIWIO,Female,0,Yes,No,2,1,2,Electronic check,90.1,6310.9,No,70.04328524,70,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,4/3/2015,90.1,2 Year,Two or More Lines,DSL
2402-TAIRZ,Female,0,No,No,1,2,1,Electronic check,80.05,3019.1,No,37.71517801,38,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2018,80.05,1 Year,One Line,Fiber Optic
2403-BCASL,Male,1,Yes,Yes,2,2,1,Electronic check,111.95,4534.9,Yes,40.50826262,41,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,3,10/3/2017,111.95,1 Year,Two or More Lines,Fiber Optic
2404-JIBFC,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),85.1,4657.95,No,54.73501763,55,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,8/3/2016,85.1,2 Year,Two or More Lines,DSL
2405-LBMUW,Female,0,Yes,Yes,0,1,1,Bank transfer (automatic),50.7,3088.75,No,60.92209073,61,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,2/3/2016,50.7,1 Year,No Phone Service,DSL
2408-PSJVE,Male,0,Yes,Yes,1,1,0,Mailed check,61.9,2924.05,No,47.23828756,47,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,3/3/2017,61.9,Month-to-Month,One Line,DSL
2408-TZMJL,Male,0,Yes,No,2,2,1,Electronic check,110.15,6448.05,Yes,58.53881071,59,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,4/3/2016,110.15,1 Year,Two or More Lines,Fiber Optic
2408-WITXK,Female,1,No,No,0,1,0,Electronic check,34.7,329.8,Yes,9.504322767,10,TRUE,TRUE,FALSE,TRUE,FALSE,Internet Only,0,5/3/2020,34.7,Month-to-Month,No Phone Service,DSL
2410-CIYFZ,Male,0,No,Yes,1,0,0,Mailed check,20.4,42.9,No,2.102941176,2,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,2,12/3/2020,20.4,Month-to-Month,One Line,No Internet Service
2418-TPEUN,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.8,1119.9,No,56.56060606,57,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,6/3/2016,19.8,2 Year,One Line,No Internet Service
2419-FSORS,Male,0,Yes,No,2,2,2,Electronic check,108.4,7719.5,No,71.21309963,71,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,3/3/2015,108.4,2 Year,Two or More Lines,Fiber Optic
2424-WVHPL,Male,1,No,No,1,2,0,Electronic check,74.7,74.7,No,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2021,74.7,Month-to-Month,One Line,Fiber Optic
2428-HYUNX,Male,1,Yes,No,1,0,2,Credit card (automatic),19.35,847.25,No,43.78552972,44,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,7/3/2017,19.35,2 Year,One Line,No Internet Service
2428-ZMCTB,Male,0,No,No,1,0,0,Credit card (automatic),19.75,208.25,No,10.5443038,11,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,4/3/2020,19.75,Month-to-Month,One Line,No Internet Service
2429-AYKKO,Male,0,No,No,1,0,2,Bank transfer (automatic),19.85,1434.1,No,72.24685139,72,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,2/3/2015,19.85,2 Year,One Line,No Internet Service
2430-RRYUW,Male,0,No,No,1,1,1,Mailed check,54.8,3465.7,No,63.24270073,63,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,11/3/2015,54.8,1 Year,One Line,DSL
2430-USGXP,Male,0,Yes,No,2,2,0,Electronic check,101.05,2391.8,Yes,23.66947056,24,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,3/3/2019,101.05,Month-to-Month,Two or More Lines,Fiber Optic
2432-TFSMK,Male,0,No,No,2,2,1,Credit card (automatic),89.6,1633,No,18.22544643,18,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,8/3/2019,89.6,1 Year,Two or More Lines,Fiber Optic
2433-KMEAS,Male,0,No,No,2,1,0,Electronic check,54.45,1127.35,Yes,20.70431589,21,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,6/3/2019,54.45,Month-to-Month,Two or More Lines,DSL
2434-EEVDB,Female,0,Yes,No,2,2,2,Credit card (automatic),94.6,5948.7,No,62.88266385,63,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,12/3/2015,94.6,2 Year,Two or More Lines,Fiber Optic
2436-QBZFP,Female,0,Yes,Yes,0,1,0,Electronic check,39.2,849.9,No,21.68112245,22,TRUE,FALSE,FALSE,TRUE,FALSE,Internet Only,3,5/3/2019,39.2,Month-to-Month,No Phone Service,DSL
2439-LYPMQ,Male,1,Yes,No,2,2,0,Electronic check,102.6,4009.2,No,39.07602339,39,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,11/3/2017,102.6,Month-to-Month,Two or More Lines,Fiber Optic
2439-QKJUL,Male,0,No,No,1,0,0,Mailed check,20.25,109.8,No,5.422222222,5,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,9/3/2020,20.25,Month-to-Month,One Line,No Internet Service
2446-BEGGB,Female,1,No,No,2,2,0,Electronic check,98.25,560.6,Yes,5.705852417,6,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,9/3/2020,98.25,Month-to-Month,Two or More Lines,Fiber Optic
2446-PLQVO,Male,0,No,No,1,2,0,Electronic check,70.3,70.3,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,1/3/2021,70.3,Month-to-Month,One Line,Fiber Optic
2446-ZKVAF,Male,0,Yes,No,2,1,0,Credit card (automatic),56.8,1074.65,No,18.91989437,19,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,1,8/3/2019,56.8,Month-to-Month,Two or More Lines,DSL
2450-ZKEED,Female,0,No,No,1,1,1,Bank transfer (automatic),53.8,651.55,No,12.1105948,12,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,2/3/2020,53.8,1 Year,One Line,DSL
2451-YMUXS,Male,1,No,No,2,1,2,Bank transfer (automatic),64.55,4250.1,No,65.84198296,66,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2015,64.55,2 Year,Two or More Lines,DSL
2452-KDRRH,Male,1,No,No,2,2,0,Credit card (automatic),101.4,6841.05,No,67.46597633,67,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,7/3/2015,101.4,Month-to-Month,Two or More Lines,Fiber Optic
2452-MRMZF,Female,1,Yes,No,2,0,2,Credit card (automatic),25.7,1937.4,No,75.38521401,75,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,1,11/3/2014,25.7,2 Year,Two or More Lines,No Internet Service
2452-SNHFZ,Female,0,No,No,1,2,0,Credit card (automatic),75.45,3545.1,No,46.9860835,47,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,4/3/2017,75.45,Month-to-Month,One Line,Fiber Optic
2453-SAFNS,Female,1,No,No,2,1,1,Mailed check,72.1,3886.05,No,53.89805825,54,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,9/3/2016,72.1,1 Year,Two or More Lines,DSL
2454-RPBRZ,Female,1,Yes,No,2,2,0,Electronic check,98.1,1060.2,Yes,10.80733945,11,TRUE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,1,4/3/2020,98.1,Month-to-Month,Two or More Lines,Fiber Optic
2455-USLMV,Female,0,No,No,2,2,0,Credit card (automatic),84.75,2613.4,No,30.83657817,31,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,8/3/2018,84.75,Month-to-Month,Two or More Lines,Fiber Optic
2458-EOMRE,Female,0,No,No,1,1,0,Bank transfer (automatic),64.05,733.95,No,11.45901639,11,TRUE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,3/3/2020,64.05,Month-to-Month,One Line,DSL
2460-FPSYH,Female,1,No,No,0,1,0,Electronic check,55.8,2109.35,Yes,37.80197133,38,TRUE,TRUE,FALSE,TRUE,FALSE,Internet Only,0,1/3/2018,55.8,Month-to-Month,No Phone Service,DSL
2460-NGXBJ,Male,1,Yes,Yes,2,2,0,Credit card (automatic),75.2,775.3,No,10.30984043,10,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,3,4/3/2020,75.2,Month-to-Month,Two or More Lines,Fiber Optic
2462-XIIJB,Male,0,No,No,2,2,0,Electronic check,92.5,452.7,Yes,4.894054054,5,FALSE,TRUE,TRUE,TRUE,TRUE,Internet and Phone,0,10/3/2020,92.5,Month-to-Month,Two or More Lines,Fiber Optic
2465-BLLEU,Male,0,No,No,1,0,0,Mailed check,19.75,19.75,No,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,0,1/3/2021,19.75,Month-to-Month,One Line,No Internet Service
2466-FCCPT,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.7,395.6,No,20.08121827,20,TRUE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,6/3/2019,19.7,1 Year,One Line,No Internet Service
2466-NEJOJ,Male,0,Yes,Yes,1,0,0,Credit card (automatic),19.65,169.75,No,8.638676845,9,FALSE,FALSE,TRUE,FALSE,FALSE,Phone Only,3,6/3/2020,19.65,Month-to-Month,One Line,No Internet Service
2468-SJFLM,Male,0,No,No,1,2,0,Mailed check,74.3,74.3,No,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,Internet and Phone,0,1/3/2021,74.3,Month-to-Month,One Line,Fiber Optic
